Depth	DEP	ECM	Age
Top (m)	(uS/m)	(uM)	Top (yr BP)

2291.85	10.2650	0.0047	42591
2292.40	10.1387	0.0034	42626
2292.95	10.4067	0.0013	42662
2293.50	10.1492	0.0036	42697
2294.05	9.1560	0.0050	42735
2296.25	13.0656	0.3499	42882
2296.80	9.8852	0.0293	42917
2297.35	10.3445	0.0542	42949
2297.90	13.2644	0.2792	42980
2298.45	17.9062	1.0980	43011
2299.00	15.0709	0.8998	43042
2299.55	11.7125	0.2296	43074
2300.10	11.0885	0.0600	43105
2300.65	12.7961	0.2905	43134
2301.20	16.2495	0.9800	43166
2301.75	13.6008	0.3704	43195
2302.30	13.5436	0.3922	43227
2302.85	12.5357	0.1774	43261
2303.40	15.1820	0.4209	43291
2303.95	11.6953	0.1049	43325
2304.50	14.3199	0.4981	43356
2305.05	11.0109	0.0410	43385
2305.60	13.1173	0.2209	43415
2306.15	12.3067	0.1728	43445
2306.70	16.0897	0.7755	43475
2307.25	14.7009	0.6348	43507
2307.80	11.9043	0.1237	43537
2308.35	11.4075	0.1358	43566
2308.90	14.8128	0.5004	43593
2309.45	11.2164	0.0880	43622
2310.00	12.7755	0.3291	43653
2310.55	13.8025	0.3851	43680
2311.10	13.6668	0.4721	43711
2311.65	12.8236	0.1926	43738
2312.20	10.4662	0.0124	43767
2312.75	10.2721	0.0158	43796
2313.30	13.4798	0.3184	43827
2313.85	11.9615	0.1500	43854
2314.40	11.1144	0.1063	43882
2314.95	11.5515	0.1171	43911
2315.50	12.8985	0.3494	43940
2316.05	14.3750	0.4786	43971
2316.60	13.9207	0.4788	44000
2317.15	11.5965	0.1071	44026
2317.70	14.3782	0.5541	44055
2318.25	12.6587	0.3802	44084
2318.80	11.2031	0.0760	44116
2319.35	11.0460	0.0467	44145
2319.90	12.2145	0.2545	44174
2320.45	14.1753	0.7426	44202
2321.00	9.9652	0.0279	44228
2321.55	12.6135	0.3340	44256
2322.10	13.1042	0.4286	44283
2322.65	11.8045	0.1889	44309
2323.20	10.2560	0.0605	44336
2323.75	9.7110	0.0020	44362
2324.30	11.1814	0.0010	44392
2324.85	11.0394	0.0009	44442
2325.40	11.0638	0.0006	44494
2325.95	11.6301	0.0007	44545
2326.50	11.4402	0.0006	44604
2327.05	11.0512	0.0006	44661
2327.60	10.8176	0.0011	44717
2328.15	11.1358	0.0007	44769
2328.70	11.0655	0.0005	44826
2329.25	10.5731	0.0005	44876
2329.80	10.8125	0.0006	44921
2330.35	11.1188	0.0006	44973
2330.90	10.7174	0.0022	45024
2331.45	11.8034	0.0019	45071
2332.00	10.9002	0.0017	45139
2332.55	11.5444	0.0013	45184
2333.10	11.2931	0.0015	45247
2333.65	11.0755	0.0011	45302
2334.20	11.9387	0.0015	45358
2334.75	11.6707	0.0014	45421
2335.30	11.7007	0.0007	45489
2335.85	11.8260	0.0007	45543
2336.40	11.2905	0.0012	45604
2336.95	11.2908	0.0013	45662
2337.50	10.3066	0.0014	45722
2338.05	10.1587	0.0019	45773
2338.60	10.7028	0.0020	45823
2339.15	10.3419	0.0019	45881
2339.70	9.3367	0.0020	45926
2340.25	9.5937	0.0016	45965
2340.80	9.8112	0.0020	46004
2341.35	10.4561	0.0018	46048
2341.90	9.7731	0.0015	46105
2342.45	9.9375	0.0024	46146
2343.00	9.9695	0.0022	46188
2343.55	9.6513	0.0025	46234
2344.10	9.9847	0.0201	46272
2344.65	9.5608	0.0085	46308
2345.20	11.9968	0.2527	46349
2345.75	9.9029	0.0462	46384
2346.30	9.3694	0.0026	46421
2346.85	12.5875	0.4463	46457
2347.40	10.6847	0.0190	46496
2347.95	9.5092	0.0043	46544
2348.50	9.4254	0.0027	46581
2349.05	10.6039	0.1191	46617
2349.60	9.4901	0.0127	46652
2350.15	9.3220	0.0024	46686
2350.70	10.3610	0.0022	46722
2351.25	10.8567	0.0013	46773
2351.80	10.5162	0.0010	46837
2352.35	10.2336	0.0012	46887
2352.90	10.4272	0.0010	46934
2353.45	10.4237	0.0013	46985
2354.00	9.7451	0.0020	47032
2354.55	9.6245	0.0016	47075
2355.10	9.8082	0.0020	47124
2355.65	9.8363	0.0022	47162
2356.20	9.6755	0.0019	47204
2356.75	9.5454	0.0019	47246
2357.30	9.7631	0.0021	47288
2357.85	10.2404	0.0015	47331
2358.40	10.0949	0.0022	47383
2358.95	9.6782	0.0017	47425
2359.50	9.6118	0.0016	47477
2360.05	9.8184	0.0022	47516
2360.60	10.0543	0.0020	47561
2361.15	10.1401	0.0076	47603
2361.70	10.1306	0.0025	47651
2362.25	9.9070	0.0020	47699
2362.80	9.8691	0.0031	47744
2363.35	10.0978	0.0018	47787
2363.90	10.5118	0.0019	47832
2364.45	9.9090	0.0017	47878
2365.00	9.8509	0.0018	47923
2365.55	11.2616	0.1281	47964
2366.10	10.4974	0.0193	48005
2366.65	9.6190	0.0039	48050
2367.20	9.9370	0.0016	48091
2367.75	9.8961	0.0040	48136
2368.30	9.7374	0.0045	48181
2368.85	9.6611	0.0021	48223
2369.40	9.2752	0.0020	48268
2369.95	9.5483	0.0018	48316
2370.50	10.7198	0.0769	48361
2371.05	9.8468	0.0089	48401
2371.60	9.6665	0.0037	48448
2372.15	9.4337	0.0027	48494
2372.70	9.8585	0.0032	48535
2373.25	12.3560	0.3394	48582
2373.80	10.7481	0.1410	48625
2374.35	10.0403	0.0133	48672
2374.90	9.8479	0.0034	48714
2375.45	10.5449	0.0399	48758
2376.00	10.0211	0.0166	48806
2376.55	10.4894	0.0294	48850
2377.10	9.7778	0.0033	48889
2377.65	9.7560	0.0033	48931
2378.20	9.8691	0.0132	48973
2378.75	9.7494	0.0034	49015
2379.30	9.7035	0.0022	49060
2379.85	10.7527	0.0444	49109
2380.40	9.6996	0.0093	49156
2380.95	13.2027	0.4778	49200
2381.50	13.1056	0.3792	49240
2382.05	14.5348	0.5857	49280
2382.60	14.0071	0.4882	49318
2383.15	11.9242	0.3047	49354
2383.70	13.8202	0.3885	49394
2384.25	12.8237	0.2935	49433
2384.80	12.3418	0.1963	49475
2385.35	12.4608	0.2731	49515
2385.90	14.6248	0.5923	49553
2386.45	15.0494	0.6074	49591
2387.00	11.6178	0.1139	49635
2387.55	12.4523	0.2222	49678
2388.10	12.1484	0.2115	49716
2388.65	12.1490	0.1742	49753
2389.20	11.5051	0.1452	49792
2389.75	12.1499	0.2452	49829
2390.30	19.9409	1.7259	49868
2390.85	14.5740	0.7170	49909
2391.40	12.7768	0.2024	49949
2391.95	11.1014	0.0920	49987
2392.50	10.6907	0.0886	50025
2393.05	12.7596	0.3218	50068
2393.60	11.2795	0.0951	50103
2394.15	12.8186	0.2786	50142
2394.70	12.9186	0.3202	50177
2395.25	14.1323	0.4933	50214
2395.80	11.8238	0.1855	50252
2396.35	12.8805	0.3842	50293
2396.90	14.5059	0.5569	50331
2397.45	12.9946	0.3394	50370
2398.00	11.1860	0.1232	50412
2398.55	14.3534	0.6350	50450
2399.10	15.4394	0.7416	50487
2399.65	13.5311	0.4286	50525
2400.20	12.5955	0.3059	50563
2400.75	13.5125	0.4611	50600
2401.30	13.8721	0.4052	50638
2401.85	12.2207	0.2706	50675
2402.40	16.2765	0.9251	50713
2402.95	11.8710	0.1902	50753
2403.50	15.1868	0.7481	50792
2404.05	14.2035	0.4245	50832
2404.60	15.2087	0.5513	50868
2405.15	16.4010	0.7390	50907
2405.70	13.3798	0.4452	50944
2406.25	12.8836	0.3484	50983
2406.80	13.8586	0.5286	51022
2407.35	14.9648	0.6481	51058
2407.90	12.9635	0.3693	51098
2408.45	14.7183	0.6621	51137
2409.00	15.2159	0.8185	51173
2409.55	13.3928	0.4965	51209
2410.10	12.7304	0.3938	51247
2410.65	12.1170	0.2499	51284
2411.20	12.2399	0.3656	51322
2411.75	13.5867	0.4561	51359
2412.30	10.0381	0.0195	51397
2412.85	11.9557	0.1367	51436
2413.40	10.7503	0.1053	51473
2413.95	12.3372	0.2847	51508
2414.50	13.4686	0.5104	51548
2415.05	13.4007	0.4328	51586
2415.60	13.2063	0.4823	51618
2416.15	12.8024	0.4029	51652
2416.70	9.7649	0.0056	51690
2417.25	10.2212	0.0030	51732
2417.80	10.6263	0.1528	51785
2418.35	10.9404	0.1139	51820
2418.90	12.2220	0.2318	51856
2419.45	9.8724	0.0117	51896
2420.00	13.5450	0.6006	51936
2420.55	10.2085	0.0081	51969
2421.10	10.6250	0.0013	52016
2421.65	10.5652	0.0012	52095
2422.20	10.1858	0.0011	52158
2422.75	10.2645	0.0007	52228
2423.30	10.3806	0.0011	52291
2423.85	10.4000	0.0013	52369
2424.40	10.8381	0.0007	52437
2424.95	10.6820	0.0009	52502
2425.50	10.5232	0.0011	52560
2426.05	10.6283	0.0011	52630
2426.60	9.7280	0.0082	52690
2427.15	9.3243	0.0075	52731
2427.70	9.8012	0.0018	52767
2428.25	10.4202	0.0012	52821
2428.80	10.3697	0.0008	52891
2429.35	10.5873	0.0007	52968
2429.90	10.9201	0.0008	53032
2430.45	11.0092	0.0007	53099
2431.00	13.8435	0.0026	53162
2431.55	10.5771	0.0554	53211
2432.10	10.5760	0.0536	53250
2432.65	10.2066	0.0168	53291
2433.20	9.4772	0.0054	53334
2433.75	9.9481	0.0242	53380
2434.30	10.2523	0.0419	53421
2434.85	9.6309	0.0814	53460
2435.40	9.7717	0.0752	53497
2437.60	10.6412	0.0010	53749
2438.15	10.7086	0.0013	53819
2438.70	10.9873	0.0007	53876
2439.25	10.7832	0.0011	53937
2439.80	11.1065	0.0011	54003
2440.35	10.6925	0.0011	54087
2440.90	10.2763	0.0020	54146
2441.45	10.0771	0.0023	54206
2442.00	9.9586	0.0023	54254
2442.55	9.4489	0.0023	54307
2443.10	9.6092	0.0028	54355
2443.65	9.2912	0.0030	54399
2444.20	9.6025	0.0028	54447
2444.75	9.6648	0.0017	54494
2445.30	9.8371	0.0017	54541
2445.85	9.2023	0.0023	54594
2446.40	9.6017	0.0017	54643
2446.95	9.7721	0.0023	54692
2447.50	10.2468	0.0273	54738
2448.05	9.7945	0.0064	54784
2448.60	9.8061	0.0620	54829
2449.15	11.0210	0.1349	54876
2449.70	11.1678	0.1600	54920
2450.25	9.4599	0.0029	54968
2450.80	9.5801	0.0042	55017
2451.35	9.6525	0.0034	55063
2451.90	9.6863	0.0022	55107
2452.45	9.4562	0.0036	55156
2453.00	10.7474	0.1250	55206
2453.55	9.5930	0.0048	55255
2454.10	9.9992	0.0245	55301
2454.65	10.8723	0.1234	55344
2455.20	9.5404	0.0257	55386
2455.75	9.8881	0.0413	55429
2456.30	10.5637	0.1178	55469
2456.85	11.2732	0.1728	55516
2457.40	12.6158	0.3222	55555
2457.95	13.2417	0.4650	55596
2458.50	9.4943	0.0047	55638
2459.05	10.7260	0.1811	55685
2459.60	13.8322	0.7797	55725
2460.15	9.8335	0.0017	55765
2460.70	9.8843	0.0009	55822
2461.25	10.8293	0.1124	55878
2461.80	10.5227	0.0581	55927
2462.35	10.3814	0.0533	55967
2462.90	10.3375	0.0007	56008
2463.45	9.9435	0.0005	56073
2464.00	10.4994	0.0004	56140
2464.55	10.3122	0.0003	56207
2465.10	9.8693	0.0005	56278
2465.65	10.1992	0.0538	56330
2466.20	14.0150	0.4355	56380
2466.75	14.6035	0.5006	56419
2467.30	14.4950	0.6100	56466
2467.85	10.4973	0.0560	56507
2468.40	11.9934	0.1513	56554
2468.95	12.8389	0.4580	56609
2469.50	11.6501	0.1760	56651
2470.05	11.9314	0.2084	56693
2470.60	10.6023	0.0719	56732
2471.15	9.7592	0.0191	56772
2471.70	9.3773	0.0021	56810
2472.25	10.2911	0.0005	56852
2472.80	10.2599	0.0003	56914
2473.35	10.3501	0.0003	56978
2473.90	9.7689	0.0005	57052
2474.45	11.8982	0.3505	57105
2475.00	10.5040	0.1410	57144
2475.55	9.8242	0.0015	57182
2476.10	10.4360	0.0004	57231
2476.65	10.5253	0.0003	57292
2477.20	10.2100	0.0003	57368
2477.75	10.6488	0.0003	57438
2478.30	10.6872	0.0002	57519
2478.85	10.9501	0.0001	57589
2479.40	10.3948	0.0001	57685
2479.95	10.6288	0.0002	57766
2480.50	10.6920	0.0002	57843
2481.05	11.0248	0.0002	57933
2481.60	10.3492	0.0003	58014
2482.15	10.5009	0.0002	58079
2482.70	10.7388	0.0002	58153
2483.25	10.5154	0.0003	58219
2483.80	10.8818	0.0002	58289
2484.35	10.4590	0.0002	58361
2484.90	10.5207	0.0003	58434
2485.45	10.7916	0.0004	58516
2486.00	10.7701	0.0003	58584
2486.55	10.5142	0.0003	58641
2487.10	10.6376	0.0003	58715
2487.65	10.4775	0.0002	58793
2488.20	10.4227	0.0002	58857
2488.75	10.9318	0.0002	58938
2489.30	10.7882	0.0002	59024
2489.85	10.9684	0.0003	59103
2490.40	10.5208	0.0003	59189
2490.95	10.4912	0.0003	59279
2491.50	10.5602	0.0003	59367
2492.05	10.7170	0.0003	59462
2492.60	10.7672	0.0002	59558
2493.15	10.6439	0.0002	59652
2493.70	10.6328	0.0002	59734
2494.25	10.9818	0.0002	59811
2494.80	11.0787	0.0002	59888
2495.35	10.5861	0.0002	59997
2495.90	10.9656	0.0002	60083
2496.45	10.5814	0.0002	60185
2497.00	10.9630	0.0002	60281
2497.55	10.8555	0.0002	60385
2498.10	10.9285	0.0002	60476
2498.65	10.8061	0.0003	60570
2499.20	11.0504	0.0002	60666
2499.75	10.5430	0.0002	60780
2500.30	10.4413	0.0003	60863
2500.85	10.0533	0.0003	60951
2501.40	9.9934	0.0004	61027
2501.95	9.9474	0.0005	61104
2502.50	10.2237	0.0004	61182
2503.05	10.5613	0.0003	61262
2503.60	10.1024	0.0004	61347
2504.15	10.1993	0.0005	61419
2504.70	9.4643	0.0006	61494
2505.25	9.1339	0.0006	61544
2505.80	9.1646	0.0007	61594
2506.35	9.2394	0.0008	61645
2506.90	9.4662	0.0007	61701
2507.45	10.4140	0.0004	61757
2508.00	10.5567	0.0003	61841
2508.55	10.3846	0.0002	61948
2509.10	10.2168	0.0003	62042
2509.65	10.5717	0.0006	62151
2510.20	10.5924	0.0006	62255
2510.75	10.5522	0.0004	62357
2511.30	10.3486	0.0004	62456
2511.85	10.3820	0.0004	62544
2512.40	10.1484	0.0004	62636
2512.95	10.4177	0.0004	62711
2513.50	10.6606	0.0002	62804
2514.05	10.7169	0.0002	62908
2514.60	10.4905	0.0005	63019
2515.15	10.7742	0.0004	63136
2515.70	10.5476	0.0003	63263
2516.25	10.7377	0.0014	63361
2516.80	10.9800	0.0013	63479
2517.35	10.2785	0.0007	63586
2517.90	9.9390	0.0003	63684
2518.45	9.9760	0.0002	63782
2519.00	10.0347	0.0002	63880
2519.55	10.0827	0.0003	63975
2520.10	10.2246	0.0003	64080
2520.65	9.8861	0.0004	64182
2521.20	10.0457	0.0003	64264
2521.75	9.7975	0.0003	64373
2522.30	9.9191	0.0003	64466
2522.85	10.1026	0.0003	64568
2523.40	9.6426	0.0003	64674
2523.95	10.0937	0.0003	64778
2524.50	10.1521	0.0003	64869
2525.05	10.1706	0.0003	64978
2525.60	10.1784	0.0003	65093
2526.15	10.0084	0.0003	65208
2526.70	9.9317	0.0003	65320
2527.25	10.1556	0.0003	65417
2527.80	10.4627	0.0003	65523
2528.35	10.2845	0.0003	65622
2528.90	10.6073	0.0003	65735
2529.45	10.3598	0.0003	65846
2530.00	10.4494	0.0003	65973
2530.55	10.4778	0.0004	66076
2531.10	10.1134	0.0004	66179
2531.65	10.1495	0.0003	66273
2532.20	10.1920	0.0004	66370
2532.75	10.3451	0.0004	66468
2533.30	10.1673	0.0003	66585
2533.85	9.8339	0.0005	66691
2534.40	9.2859	0.0008	66788
2534.95	8.9371	0.0009	66869
2535.50	9.1850	0.0009	66934
2536.05	9.5170	0.0008	66990
2536.60	10.0004	0.0004	67060
2537.15	10.1350	0.0003	67173
2537.70	10.2506	0.0003	67285
2538.25	10.5429	0.0002	67402
2538.80	10.2281	0.0005	67542
2539.35	9.7867	0.0006	67650
2539.90	9.3054	0.0007	67759
2540.45	9.5914	0.0008	67845
2541.00	9.3636	0.0009	67927
2541.55	9.5400	0.0010	68016
2542.10	9.3360	0.0012	68085
2542.65	8.9985	0.0009	68162
2543.20	9.0023	0.0077	68237
2543.75	9.8029	0.0505	68299
2544.30	9.0862	0.0029	68361
2544.85	9.4339	0.0239	68421
2545.40	9.2538	0.0070	68483
2545.95	9.1163	0.0028	68543
2546.50	10.0265	0.0468	68604
2547.05	10.6090	0.1002	68665
2547.60	9.0152	0.0020	68722
2548.15	8.9177	0.0025	68785
2548.70	9.8276	0.0621	68841
2549.25	15.4551	0.8716	68900
2549.80	10.2380	0.1638	68958
2550.35	9.5705	0.0385	69005
2550.90	9.3665	0.0140	69065
2551.45	11.6963	0.2709	69120
2552.00	9.4517	0.0432	69178
2552.55	10.1563	0.1327	69232
2553.10	9.7775	0.0449	69282
2553.65	11.9796	0.2808	69336
2554.20	11.7885	0.2779	69388
2554.75	11.5391	0.3145	69441
2555.30	11.5534	0.2601	69491
2555.85	10.7972	0.1853	69540
2556.40	9.3691	0.0248	69592
2556.95	8.7485	0.0038	69640
2557.50	9.0820	0.0014	69689
2558.05	9.7260	0.0005	69747
2558.60	10.0190	0.0006	69873
2559.15	9.7844	0.0005	70026
2559.70	9.7064	0.0004	70168
2560.25	9.7065	0.0004	70327
2560.80	9.8617	0.0004	70474
2561.35	9.8180	0.0003	70636
2561.90	9.7675	0.0004	70771
2562.45	9.9990	0.0005	70943
2563.00	10.0892	0.0004	71090
2563.55	9.9816	0.0003	71246
2564.10	10.2016	0.0004	71398
2564.65	9.9001	0.0172	71554
2565.20	9.2571	0.0029	71656
2565.75	9.0916	0.0058	71742
2566.30	9.9009	0.0375	71807
2566.85	10.0430	0.0713	71884
2567.40	12.2284	0.2521	71958
2567.95	10.0651	0.0514	72035
2568.50	13.6899	0.5347	72106
2569.05	14.3692	0.5880	72179
2569.60	12.7449	0.3372	72247
2570.15	11.6659	0.3370	72314
2572.90	11.9643	0.3160	72645
2573.45	14.3784	0.6319	72711
2574.00	14.1185	0.4642	72777
2574.55	14.4134	0.5677	72842
2575.10	13.0855	0.2455	72904
2575.65	14.1302	0.5773	72969
2576.20	16.1307	0.8908	73033
2576.75	13.1204	0.4387	73092
2577.30	10.6929	0.1705	73149
2577.85	12.9672	0.3457	73212
2578.40	13.5153	0.4619	73272
2578.95	13.4574	0.3444	73332
2579.50	13.3344	0.2670	73394
2580.05	11.4580	0.1402	73452
2580.60	12.9501	0.3194	73514
2581.15	12.1268	0.3953	73573
2581.70	12.0529	0.2012	73633
2582.25	12.6184	0.2755	73688
2582.80	11.5135	0.1335	73747
2583.35	11.2279	0.1342	73804
2583.90	12.2761	0.2091	73866
2584.45	11.7838	0.1573	73920
2585.00	9.1058	0.0063	73972
2585.55	9.5229	0.0007	74032
2586.10	9.5008	0.0006	74153
2586.65	9.6969	0.0004	74283
2587.20	9.1452	0.0003	74409
2587.75	9.7924	0.0003	74541
2588.30	9.8569	0.0005	74705
2588.85	9.8840	0.0005	74847
2589.40	9.9298	0.0004	75003
2589.95	9.8694	0.0003	75138
2590.50	9.6448	0.0003	75292
2591.05	9.4929	0.0005	75414
2591.60	9.2697	0.0011	75517
2592.15	10.1700	0.0696	75605
2592.70	10.7946	0.0884	75684
2593.25	10.8335	0.1390	75756
2593.80	9.3834	0.0078	75825
2594.35	9.2963	0.0009	75912
2594.90	9.3981	0.0008	76004
2595.45	9.5764	0.0051	76093
2596.00	10.1325	0.0349	76185
2596.55	9.5435	0.0214	76265
2597.10	9.4393	0.0222	76347
2597.65	10.7749	0.0881	76430
2598.20	11.9117	0.2011	76509
2598.75	13.0032	0.3521	76587
2599.30	11.4811	0.1513	76657
2599.85	10.3960	0.0618	76727
2600.40	12.3409	0.2565	76798
2600.95	11.0672	0.1163	76868
2601.50	11.6093	0.1426	76949
2602.05	11.5441	0.2163	77023
2602.60	9.3407	0.0023	77092
2603.15	9.3970	0.0009	77174
2603.70	9.5751	0.0079	77268
2604.25	11.9540	0.2154	77354
2604.80	9.7075	0.0106	77438
2605.35	9.4192	0.0017	77522
2605.90	9.4249	0.0013	77608
2606.45	9.4374	0.0023	77690
2607.00	10.1975	0.0419	77768
2607.55	12.4220	0.2625	77845
2608.10	14.7418	0.1747	77922
2608.65	10.3426	0.9400	78001
2609.20	9.3766	0.0427	78078
2609.75	10.5337	0.0685	78157
2610.30	13.0065	0.2216	78236
2610.85	12.9782	0.3443	78309
2611.40	15.0248	0.7224	78392
2611.95	14.9808	0.8393	78468
2612.50	14.5555	0.6909	78537
2613.05	12.4589	0.2837	78605
2613.60	12.5329	0.3128	78676
2614.15	11.8959	0.4954	78749
2614.70	14.5826	0.5022	78821
2615.25	13.8782	0.4107	78893
2615.80	14.7926	0.5578	78965
2616.35	17.0909	1.1140	79035
2616.90	14.4665	0.5761	79109
2617.45	15.0464	0.6884	79180
2618.00	14.7554	0.5763	79250
2618.55	14.7349	0.5755	79316
2619.10	14.6965	0.6929	79387
2619.65	15.9717	1.0143	79456
2620.20	14.7688	0.7782	79525
2620.75	14.7528	0.6617	79590
2621.30	15.8174	0.9816	79660
2621.85	13.7182	0.6008	79726
2622.40	15.7441	0.9407	79794
2622.95	14.8213	0.8787	79862
2623.50	14.7043	0.8372	79930
2624.05	16.1424	1.0615	80001
2624.60	15.4482	0.8479	80070
2625.15	17.3308	1.3603	80136
2625.70	15.6006	0.9170	80206
2626.25	15.5556	0.8624	80275
2626.80	13.8658	0.5519	80346
2627.35	14.0260	0.6076	80420
2627.90	15.0669	0.9028	80495
2628.45	15.1506	0.9670	80564
2629.00	13.7299	0.5675	80633
2629.55	15.4279	0.7062	80703
2630.10	15.1591	0.7303	80771
2630.65	16.4573	0.9223	80838
2631.20	14.1610	0.5642	80907
2631.75	13.4629	0.4508	80976
2632.30	16.9172	1.0505	81048
2632.85	15.4774	0.7745	81121
2633.40	18.7563	1.3167	81188
2633.95	17.8658	1.1221	81252
2634.50	18.6225	1.5390	81317
2635.05	15.9031	0.7728	81385
2635.60	16.4050	0.8081	81458
2636.15	17.9083	1.3136	81528
2636.70	18.4187	1.4496	81600
2637.25	16.4672	1.0139	81670
2637.80	15.6649	0.9306	81739
2638.35	17.1740	1.3753	81804
2638.90	18.0209	1.5170	81869
2639.45	16.7605	1.0836	81935
2640.00	15.9326	0.7388	82000
2640.55	16.9544	0.8729	82067
2641.10	17.3701	1.2662	82136
2642.75	16.1344	0.9821	82335
2643.30	16.1781	0.8849	82402
2643.85	16.1398	0.9384	82472
2644.40	16.5918	1.0120	82543
2644.95	16.4354	1.0083	82612
2645.50	15.4681	0.8339	82681
2646.05	15.8277	0.8368	82747
2646.60	14.7464	0.6801	82814
2647.15	17.5320	1.2894	82879
2647.70	15.3132	0.7755	82942
2648.25	12.3878	0.3577	83006
2648.80	9.3193	0.0009	83072
2649.35	9.2693	0.0007	83172
2649.90	11.3261	0.1908	83265
2650.45	11.0186	0.0930	83342
2651.00	9.2170	0.0007	83421
2651.55	9.2115	0.0007	83512
2652.10	9.3292	0.0008	83610
2652.65	9.5136	0.0008	83710
2653.20	9.6949	0.0006	83797
2653.75	9.1587	0.0005	83898
2654.30	9.3594	0.0007	83989
2654.85	9.7181	0.0007	84089
2655.40	9.5793	0.0006	84187
2655.95	9.5258	0.0005	84294
2656.50	9.2294	0.0007	84403
2657.05	9.4095	0.0006	84507
2657.60	9.5918	0.0004	84619
2658.15	9.5826	0.0005	84729
2658.70	9.5204	0.0004	84836
2659.25	9.3525	0.0007	84960
2659.80	9.5424	0.0006	85080
2660.35	9.6350	0.0004	85194
2660.90	9.3139	0.0005	85330
2661.45	9.8483	0.0006	85451
2662.00	9.8468	0.0005	85575
2662.55	10.0195	0.0003	85708
2663.10	9.9018	0.0003	85852
2663.65	10.0211	0.0003	85988
2664.20	9.1168	0.0026	86118
2664.75	9.3115	0.0051	86217
2665.30	9.4319	0.0013	86312
2665.85	9.5596	0.0116	86422
2666.40	12.0718	0.2304	86527
2666.95	9.5379	0.0140	86621
2667.50	9.7320	0.0258	86720
2668.05	13.0531	0.3642	86816
2668.60	10.1170	0.0489	86909
2669.15	11.9585	0.2269	87002
2669.70	13.2691	0.3936	87093
2670.25	13.3322	0.3511	87183
2670.80	11.1481	0.1448	87278
2671.35	13.4537	0.5178	87381
2671.90	15.3514	0.8634	87480
2673.55	13.2488	0.5482	87750
2674.10	13.6563	0.5772	87844
2674.65	14.3775	0.7508	87933
2675.20	15.3611	0.8812	88024
2675.75	17.1893	1.2513	88113
2676.30	16.8141	1.1770	88200
2676.85	16.5402	1.0125	88293
2677.40	14.9341	0.7260	88382
2677.95	14.3591	0.6593	88479
2678.50	14.3059	0.6477	88574
2680.70	11.7776	0.2231	89001
2681.25	12.7332	0.3834	89110
2681.80	12.9245	0.3727	89225
2682.35	10.5898	0.0559	89337
2682.90	11.4859	0.1785	89460
2683.45	11.8279	0.2250	89579
2685.65	10.4365	0.0387	90043
2686.20	9.2790	0.0045	90163
2686.75	10.1772	0.0326	90291
2687.30	9.8725	0.0226	90427
2687.85	12.8407	0.4341	90551
2688.40	13.2207	0.4854	90676
2688.95	12.8547	0.3724	90803
2689.50	10.4279	0.0400	90924
2690.05	13.9506	0.5216	91045
2690.60	13.3458	0.5384	91177
2691.15	17.7923	1.3594	91298
2691.70	12.9713	0.2664	91417
2692.25	13.4693	0.3248	91540
2692.80	10.4296	0.0711	91669
2693.35	10.4384	0.0530	91792
2693.90	12.1680	0.2263	91930
2694.45	13.2442	0.3483	92059
2695.00	11.1184	0.1176	92184
2695.55	16.0829	0.8724	92309
2696.10	13.0951	0.3151	92438
2696.65	13.8790	0.4939	92573
2697.20	13.6278	0.3474	92702
2697.75	12.8194	0.2354	92820
2699.95	11.4334	0.1077	93325
2700.50	13.0318	0.3298	93449
2701.05	13.1243	0.3563	93575
2701.60	16.2260	0.8910	93700
2702.15	12.5765	0.3138	93828
2702.70	11.0379	0.1299	93952
2703.25	13.1032	0.3823	94076
2703.80	11.3900	0.1486	94206
2704.35	12.4383	0.2653	94326
2704.90	13.8777	0.4736	94454
2705.45	13.5251	0.5500	94567
2706.00	12.8185	0.3669	94687
2706.55	12.9732	0.3530	94810
2707.10	13.3686	0.4680	94928
2707.65	11.7295	0.2753	95050
2708.75	15.8656	0.1263	95295
2709.30	17.1533	0.2663	95419
2709.85	13.3821	0.6682	95538
2710.40	14.2411	0.8405	95665
2710.95	13.5685	0.4601	95783
2711.50	12.6624	0.2297	95895
2712.05	11.0357	0.0772	96014
2712.60	14.5267	0.4855	96152
2713.15	13.7164	0.4680	96272
2713.70	12.1600	0.2571	96392
2714.25	13.6638	0.5157	96521
2714.80	15.6765	0.7801	96647
2715.35	14.8625	0.8587	96765
2715.90	15.7613	0.9462	96882
2716.45	12.9261	0.4124	96995
2717.00	12.2825	0.2782	97117
2717.55	13.3658	0.3575	97235
2718.10	14.1621	0.4108	97354
2718.65	14.8831	0.5259	97471
2719.20	13.8439	0.3522	97591
2719.75	14.1727	0.5503	97708
2720.30	15.0247	0.7790	97825
2720.85	14.2120	0.6334	97944
2721.40	15.2779	0.6335	98065
2721.95	16.8125	0.9830	98171
2722.50	17.3166	1.0862	98290
2723.05	16.0718	0.8973	98399
2723.60	15.7051	0.9275	98513
2724.15	16.1911	1.0716	98623
2724.70	15.5979	0.8818	98735
2725.25	15.0942	0.8146	98844
2725.80	15.4933	0.7283	98951
2726.35	15.1963	0.6756	99063
2726.90	18.0483	1.3371	99178
2727.45	15.1336	0.7757	99288
2728.00	15.1656	0.5996	99406
2728.55	16.1194	0.8613	99518
2729.10	15.5653	0.8401	99631
2729.65	17.3506	1.1486	99748
2730.20	17.6463	1.2953	99860
2730.75	20.4290	1.9275	99970
